2003-01,149239
2003-02,149162
2003-03,149643
2003-04,149161
2003-05,150078
2003-06,150857
2003-07,150471
2003-08,151391
2003-09,150866
2003-10,150970
2003-11,153753
2003-12,155218
2004-01,150122
2004-02,149757
2004-03,151231
2004-04,151200
2004-05,151859
2004-06,151919
2004-07,150876
2004-08,150752
2004-09,149256
2004-10,151243
2004-11,153442
2004-12,156420
2005-01,149250
2005-02,148253
2005-03,149654
2005-04,151142
2005-05,151889
2005-06,152401
2005-07,151774
2005-08,151780
2005-09,114809
2005-10,109764
2005-11,117270
2005-12,123172
2006-01,121113
2006-02,123361
2006-03,126487
2006-04,128370
2006-05,130175
2006-06,132134
2006-07,132576
2006-08,133288
2006-09,132898
2006-10,134789
2006-11,137149
2006-12,140115
